word,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49
liberation,0.34179,-0.24548,-0.29673,-0.075477,0.64515,-0.48702,0.14742,-0.24123,-0.23202,-0.67235,0.70677,-1.0141,-0.93707,-0.0013363,-0.62242,-0.80225,-0.0043212,0.11656,0.31712,1.1061,-1.1456,0.79271,0.37262,-0.22636,-0.46179,-0.85188,-1.0981,-0.65265,-0.40691,0.46634,2.3891,-0.10812,-2.2228,0.44474,-1.4015,-0.22551,-0.45525,-1.323,-0.49836,0.91199,0.012704,-0.66796,-0.68654,-1.0665,0.084453,-0.79153,-0.74025,0.2027,-0.70394,-1.0834
tight,-1.273,-0.11158,-0.046484,-0.29965,0.007976,-0.48446,-0.31057,-0.23197,-0.034117,-0.62516,-0.57569,-0.17453,-1.0752,0.52081,-0.24474,1.0024,0.46677,-1.0413,0.19659,-0.75167,-0.46069,-0.19604,-0.28096,-0.40385,-0.61359,-1.2313,0.87308,1.3051,0.98464,0.062215,2.6285,0.55606,0.44065,-0.048067,0.3998,0.6052,-0.15219,0.56377,-0.59673,-0.32647,-0.85783,0.73531,-0.29423,0.55122,-0.059924,-0.68773,0.65853,-0.21991,-0.16705,0.18181
tobacco,-0.48538,-1.1433,-0.43417,0.33242,-0.21394,1.1314,-0.46206,-1.0736,1.542,0.40993,-0.40349,0.079297,0.37066,-1.0081,0.5594,0.36204,0.17113,0.094168,0.26752,-0.96834,0.92086,-0.76298,0.37228,-0.40436,-1.3191,-1.8233,0.094191,-0.057955,0.43895,-0.034525,1.6081,-0.34456,-0.24404,0.20194,-0.39302,-0.84405,-0.89313,0.13811,0.60999,-0.38135,-0.34046,0.13372,0.51995,0.87369,1.0559,0.66594,-1.1987,-0.0023512,-0.26173,0.16347
attempted,0.39913,-0.81229,0.32291,-0.28448,-0.11158,0.89293,-0.21247,0.81566,-0.29148,0.22767,-0.11988,0.26219,-0.8213,-0.12922,0.061769,-0.51359,0.052784,-0.61688,-0.8976,0.047951,0.87656,0.15529,-0.2125,-0.16023,-0.17968,-1.9219,0.3067,-1.3344,0.69431,-0.36132,1.6507,-0.10313,-1.199,-0.85255,0.40578,0.35499,-0.028773,-0.46963,-0.38668,0.22262,-0.20836,0.08044,0.21401,-0.14683,0.23843,-0.69019,0.11019,-0.46148,0.5094,-0.61885
controversy,0.082073,0.41469,-0.81,0.19459,-0.6477,0.94304,-0.39468,0.2241,0.020639,0.20606,-0.61308,-0.15696,-0.373,-0.43682,1.1716,0.13075,-0.34576,-0.27925,-0.57975,-0.1898,0.38178,-0.21171,-0.055734,-0.30709,0.28757,-2.0491,0.14215,0.54664,-0.040103,0.69828,1.7754,-0.18105,-0.10968,-1.447,-1.1864,-0.032503,-0.51576,-0.45246,-0.40853,-0.52937,-0.19973,0.38589,-1.1318,0.83328,0.26749,0.32017,0.16611,0.57868,-0.4631,-0.85706
lowest,-1.3104,0.52274,0.73944,-0.497,0.54297,0.051266,-0.049096,-0.031558,0.49692,0.16366,0.32635,-1.2861,0.25835,0.15003,0.94721,0.00012571,-0.54978,-0.62326,-0.93601,0.062569,0.1693,-0.98688,0.41996,-0.096686,-0.63927,-0.65981,-0.12447,-0.074173,-0.013806,1.4415,2.8033,0.37455,0.9258,0.20812,0.87924,-0.7197,-0.019015,0.13573,0.27991,-0.90731,-1.4222,-0.48707,0.46617,0.37613,-1.2123,-0.39177,0.67526,0.36293,0.49684,-0.29204
grounds,0.41723,0.4419,-1.4334,0.062394,0.18387,-0.16622,-0.38303,0.32508,0.44746,-0.51238,-0.38757,-0.32117,0.55152,-1.003,0.19232,0.54047,0.56826,-0.20404,-0.3808,-0.4834,0.19921,0.32325,-0.80724,-0.26203,-0.53464,-1.3062,0.30936,0.53166,0.3826,0.040858,2.1084,-0.57199,-0.77183,-1.2013,0.14098,0.20477,0.77099,0.027034,-0.5759,0.063399,-0.25283,-0.64035,0.27619,1.578,-0.077344,-0.13446,-0.94789,-0.23795,0.34651,-0.74894
chamber,0.028284,0.37238,-0.58476,0.084491,0.093228,0.15395,0.57862,0.80622,-0.13291,0.12485,-0.1414,-0.66644,0.75076,1.5098,-0.53222,-0.1071,0.07539,0.15536,-0.15439,-1.0463,1.0732,-0.19009,-0.32273,-0.17657,-0.50191,-1.0898,-0.22778,0.31399,-1.4196,0.050028,2.3781,-0.74862,-0.24921,-0.36445,-0.19119,-0.35376,0.92516,0.18697,0.82605,0.28687,-0.28467,0.32235,-0.25827,0.091401,-0.55423,1.0809,-0.45314,-0.60927,-0.79322,-0.29487
roughly,0.84801,0.23779,1.0964,-0.65363,0.84443,0.23874,0.14119,-0.51626,0.011356,-0.50118,-0.49424,-1.617,1.0164,-0.56536,0.61574,-0.51473,0.013155,0.56534,-0.65967,-0.34346,-0.02363,-0.93731,0.50524,0.19751,-0.1864,-0.43831,0.032137,0.22087,-0.24127,-0.11563,3.1576,-0.32558,0.58503,0.56083,-0.040198,-0.64183,-0.3795,0.23228,0.017264,0.14123,-0.16875,-0.084418,0.7,0.26767,-1.3745,-0.23094,0.23357,0.12887,-1.1024,-0.20485
biography,-0.12223,1.2347,-0.46028,-0.36675,0.3077,0.50181,-0.86787,-0.94011,0.097469,0.23745,-0.8545,1.0022,-0.42794,-0.089672,1.1385,-1.1132,-0.51152,-0.22376,0.20774,0.70289,0.35265,0.50405,0.24392,-0.45215,1.0656,-0.9735,-1.6503,-0.45588,-0.52292,0.28205,0.97174,-1.5176,-0.039428,-0.5691,-0.28936,0.2176,0.055203,0.61738,-0.69832,-0.46865,0.85836,0.26979,-0.60232,-0.26508,-0.71225,-0.032299,0.047711,-0.0653,-0.2757,0.47248
rating,-1.2129,0.8055,1.461,0.037917,0.18063,0.42274,0.055479,-0.82076,-0.18748,0.51992,0.35229,0.44504,-0.060288,0.29488,-0.095829,-0.23931,-0.79509,-0.025357,-0.53488,-0.10717,-0.26952,0.27412,0.56588,-0.19395,-0.43073,-0.67832,-0.2859,0.59967,-0.66369,0.55481,2.4877,0.61276,1.33,-0.57839,0.73904,-0.68731,0.31165,-1.1932,0.17549,-1.9264,-0.072044,-0.19628,0.48667,-0.29413,-1.4557,-0.49046,0.293,1.6915,1.4094,1.1178
instance,0.40609,0.10088,-0.072269,0.11501,0.3371,0.53317,-0.1572,-0.44706,-0.066901,0.15229,0.072794,0.19313,0.33771,-0.25318,0.5589,0.064377,-0.23387,-0.14547,0.06581,-0.67792,0.14989,-0.35984,0.087351,0.34294,0.092262,-1.1919,-0.61363,-0.17058,0.18316,-0.22983,2.5004,-0.42458,-0.053347,-0.69352,0.22178,-0.27206,0.037756,0.073806,-0.10051,0.04358,0.12131,0.20371,0.19188,0.51045,-0.068873,0.1566,0.059513,0.11553,-0.1005,0.38642
reporting,-0.39994,-0.36987,0.46648,0.010513,-0.30253,-0.17208,-0.26753,-0.35236,0.76972,-0.18269,-0.3806,-0.51298,-0.57853,-0.36808,0.30804,-0.57507,-0.63107,-1.0412,0.042718,0.020992,0.84809,0.77144,0.57397,-0.1202,0.074981,-0.78943,-0.34796,-0.33201,0.31521,0.60662,2.3217,-0.04075,0.95885,-1.1176,-0.36505,-0.25411,-0.1499,-0.034971,0.051083,0.4888,0.104,0.32035,0.78444,0.0028431,-0.21013,-0.48021,-0.1538,1.0932,0.51082,0.80216
recovered,0.28051,-0.95844,0.93789,-0.14896,0.57592,0.058499,-0.91414,0.68462,0.43601,-0.18228,0.61365,-0.31727,-0.59358,-0.35605,0.54105,0.057066,-0.80128,-0.66427,-1.1465,0.12332,-0.48619,0.33784,0.41347,-1.2336,0.15591,-1.0144,-0.13897,0.23923,0.46675,-0.28792,2.1653,-0.7996,1.1943,-0.134,0.79997,0.83613,0.40291,0.56233,0.66812,-0.32887,-0.23603,-0.24789,0.73324,0.087985,0.40205,-0.027496,-0.012217,0.087088,0.10985,-1.1906
connected,0.70252,0.16953,0.81731,0.5127,0.22769,0.68354,-0.32557,-0.10012,-0.03885,-0.00057837,-0.024969,0.14457,-0.63271,0.40733,-0.57297,0.06407,0.081585,0.30556,0.11,-0.068058,0.23923,-0.38364,-0.0035851,0.92292,0.14035,-1.1867,0.33196,0.11966,0.51907,-0.89663,2.4916,-0.40911,0.71185,-0.91001,0.17352,0.40403,0.073807,0.3211,-0.20255,1.0038,0.13822,0.12516,-0.090436,0.95589,-0.57035,-0.08145,-0.18633,-0.56448,0.14295,-0.65182
christopher,0.31144,1.0532,-0.42526,-0.22377,0.48613,0.57563,-0.84274,0.096608,-0.71696,-0.85235,-0.74874,0.93581,-0.75459,-0.30187,0.20626,0.13941,0.41049,-0.75032,-0.16815,0.050216,0.72173,0.71708,0.013397,-0.022712,0.5433,-1.3587,0.62282,-0.20404,-0.73688,-0.056872,0.84145,-0.64191,-0.27517,-0.37347,0.66173,-0.89748,-0.34779,-0.2055,-0.29008,0.24589,0.016124,1.2227,0.093914,-1.6728,0.64452,0.17589,0.33325,0.11485,-0.65129,1.0825
covers,-0.44282,0.86689,-0.41127,0.13785,-0.44292,0.50588,-0.34978,-1.3252,0.94257,-0.66676,-0.489,-0.60317,0.38351,-0.25205,0.3811,-0.054079,0.010273,0.11577,0.34474,-0.028081,0.22007,0.056761,0.28768,0.39391,-0.46328,-0.12785,-0.66486,0.74202,-0.22272,-0.54532,2.8979,-0.90592,0.78764,0.01377,-0.28468,0.58211,0.32208,-0.12958,0.10314,0.13814,0.34656,0.17962,0.56683,0.087257,-1.1742,0.1147,0.11445,-0.19731,-0.49828,-0.085327
athens,-0.080518,1.0627,0.14356,0.51284,-0.86614,-0.87747,-0.081332,0.62346,-1.0791,-0.26803,0.042063,-1.1343,-0.41609,-0.44612,0.75472,0.39791,0.26783,0.60382,-1.1654,0.2434,0.65747,-0.089722,-1.0805,0.016183,0.5644,-1.4807,0.26113,-0.0033073,-1.0285,-0.34615,1.4185,0.80099,-0.24248,-0.45811,-0.030437,0.17815,0.83084,0.14041,-0.14673,0.35092,-0.46702,-0.22738,0.71731,-0.29418,0.35399,0.34459,-0.27677,0.56476,0.75872,-1.3752
failing,-0.088061,-0.8007,0.70109,-0.63717,-0.51815,0.19431,0.18141,0.9294,0.34369,0.066623,0.10131,0.22075,-0.77505,-0.43721,0.45814,0.16726,0.12184,-0.41547,0.51217,-0.5063,0.38404,0.21439,0.18873,-0.31344,-0.31212,-1.8804,0.33554,-0.55399,-0.10109,-0.13166,2.4193,0.7927,-0.59281,-0.69622,0.048702,0.23624,0.60048,0.067298,-0.1489,-0.90081,-0.42015,-0.65495,0.52497,0.12226,0.077769,-0.016437,-0.64471,0.58522,0.54101,-0.53061
clark,-0.4444,0.38007,-0.10762,0.44983,0.59909,0.4345,-1.1244,0.15389,0.16117,-0.76806,-0.64569,0.59959,-0.7283,-0.49736,-0.12065,-0.15574,0.33991,-0.33079,-0.5313,-0.33698,0.16542,0.82007,0.23881,-0.5128,0.28361,-1.1698,0.46349,-0.043668,-0.22138,-0.60392,1.3136,-0.73219,0.12737,-0.7106,0.435,-0.57055,-0.059988,0.18994,0.2386,-0.12607,-0.031674,0.52883,-0.38483,-0.7483,-0.18869,0.23198,-0.3378,-0.76486,-0.44395,1.0965
featuring,-0.39775,1.1571,-0.50228,0.65645,-0.2455,0.695,-1.109,-1.156,-0.0095871,0.6113,-0.65238,0.13254,-0.10511,0.962,0.58713,-0.84303,0.13596,-0.057075,-0.46725,-0.67775,0.44104,0.19585,0.31187,0.42228,-0.30583,0.15621,-0.93749,-0.010096,-0.43779,-0.76268,2.4077,-0.36825,0.32893,-0.14946,0.32195,0.93754,0.69584,-0.32565,-1.3309,-0.53656,0.18072,0.62776,-0.79932,-1.0217,0.76823,0.10251,-0.026787,-1.0549,-0.47758,0.34693
broadcasting,-0.82539,0.050419,0.10467,1.1954,-0.65473,-0.068872,-1.1804,-0.52266,0.13439,-0.21687,0.73737,0.24131,0.18595,0.11405,-0.38792,0.77248,-0.58887,1.101,-0.6864,0.44636,1.6125,0.97246,0.31081,0.28702,-0.23421,-0.91117,0.052694,-0.19741,-0.31915,0.057827,2.3833,-0.2196,0.099539,-0.58302,-0.95247,-0.61018,0.16807,-1.0709,-0.65838,0.12174,1.0038,0.017321,-0.78495,0.1595,-1.4356,0.13307,-1.1596,0.59122,-0.87159,0.40611
threw,-1.1211,-0.80357,0.77461,-0.29585,0.79465,0.50797,-1.057,0.47868,-0.81423,-0.049612,-1.1407,-0.45629,-0.68754,0.24463,0.49119,-0.8064,0.21789,-0.32177,-1.0525,-0.6625,-0.16738,0.5407,0.152,-0.88318,0.28652,-1.5592,1.149,0.58753,0.67504,-1.4333,1.6984,-0.11089,-0.20531,0.58339,0.19117,1.0219,0.65654,-0.076095,0.6481,0.69459,-0.35741,0.93443,-0.78027,0.42581,0.24881,0.16444,-0.52081,-0.10153,0.0029421,-1.0087
assigned,0.42122,-0.27647,0.24577,-0.68861,0.92913,-0.58271,-0.45431,0.26581,0.31682,-1.8689,0.6067,0.74224,0.17203,0.53574,-0.53314,-0.45457,-0.76226,0.1985,-0.6425,0.008927,-0.050034,-0.61293,0.48547,0.30987,-0.81374,-1.0587,-0.20207,-0.78044,-0.23023,-0.11464,2.1311,-0.28908,-0.3095,-1.1611,0.94549,0.51714,0.74441,0.018486,-0.40626,0.33993,-0.04379,-0.43444,0.52165,-0.045678,-0.97376,-0.30419,0.12841,-0.062408,-0.40261,1.0122
counter,0.25451,-1.1398,-0.14776,-0.36474,0.061782,-0.21596,0.46333,-0.669,0.35798,0.3315,-0.20971,-0.089666,-0.30711,0.19169,-0.73594,-0.037106,-0.18594,-0.46726,-0.19275,-0.53184,0.57579,-0.24715,-0.12255,-0.30124,-0.7901,-1.8116,0.23564,-0.068736,0.64154,0.27225,2.4619,0.37999,-0.65953,-0.26312,-0.4338,0.18784,-0.4782,-0.056999,-0.48857,0.024129,0.44845,0.55315,0.12754,0.28111,1.2432,0.4342,0.18168,0.7238,0.2245,0.085569
healthy,0.13895,0.30746,-0.068323,-0.57664,1.2406,0.40547,-0.76092,-0.29968,0.93511,0.73495,0.47564,-0.081783,0.57048,0.22178,0.25453,0.51978,0.034923,-0.28334,0.60713,-0.10229,-0.90989,0.41434,0.58514,-0.085063,0.34821,-0.27628,0.20648,0.10305,1.172,0.42541,2.9831,1.266,0.49462,-0.24552,-0.16099,-0.15038,-0.22727,0.97234,0.53389,-0.75731,-0.76942,-0.78558,-0.093929,0.71049,0.84661,0.12973,-0.31117,0.059098,0.15518,1.2813
monthly,-0.69008,0.80153,0.51176,-1.074,0.10153,-0.49725,-0.99887,-0.6333,0.98309,-0.3483,-0.28712,-0.62374,0.8069,0.10792,1.5898,-0.7899,-0.96772,-0.46442,0.15256,-0.15079,1.6079,-1.0086,0.14288,0.46426,-0.38787,-0.29576,-0.50759,-0.40421,-0.50526,1.3735,3.0589,0.40856,0.69374,0.82389,-0.52378,-0.25368,0.01356,-0.11239,0.44907,-0.4036,0.21078,-0.0016975,-0.29601,0.37951,-0.72163,-1.1225,0.64793,1.2616,0.048132,0.48648
unity,0.12924,0.87808,-0.42422,-0.09762,1.2594,0.27131,0.37423,-0.21266,-0.13172,-0.085713,0.021967,-0.32198,-0.82394,0.086669,-1.14,0.35146,0.60202,-0.44034,1.0877,0.075858,-0.41084,0.68849,-0.21188,-0.49696,-0.014685,-0.45623,-0.23562,-0.17042,0.12291,0.83944,2.6438,0.89869,-1.7655,-0.49999,-0.99477,-0.51403,-0.41701,-0.996,-0.74373,0.075692,-0.17028,-1.1563,-1.0715,-0.72925,-0.18953,0.96739,-0.91859,0.48045,-0.013082,-0.94616
consists,0.19354,0.83778,-0.54258,0.32129,0.42929,0.47949,0.11653,-0.80986,0.34069,-0.87255,0.11359,-0.44179,0.72716,0.66546,-0.65901,-0.20506,0.33877,0.67547,-0.085947,-0.20754,0.063586,-0.6493,0.28065,0.75326,-0.65373,0.36634,-0.20966,0.3031,-0.81401,-0.12345,3.3243,-1.1251,0.19547,-0.28835,0.41221,0.79769,0.54217,0.047744,-0.18773,0.11047,0.031719,-0.51368,-0.10611,-0.052929,-0.72798,0.3205,0.37839,-0.48932,-0.43442,-0.18196
cleveland,-0.98221,0.77934,-0.061903,0.2623,-0.028213,0.19254,-1.6979,0.60916,-1.1142,0.28032,-0.41235,-0.34622,-0.40034,0.089889,-0.073156,-0.39509,-0.30214,-0.034256,-1.0752,0.4772,-0.41155,-0.063525,-0.49592,-0.17209,-0.88929,-0.81442,0.56036,-0.055908,0.73256,-1.1962,1.5388,0.19309,0.47597,-0.70479,0.45384,-0.23301,0.56185,0.29436,1.3677,0.37894,-0.86961,-0.20573,-0.236,0.15841,-0.51409,1.229,-0.76054,-0.2116,-0.42585,0.95611
heading,0.45903,0.17633,0.3159,-0.14818,0.19047,-1.0299,-0.8795,0.76877,0.4171,-0.63792,-0.35476,-0.6903,-0.57986,0.46498,-0.37547,-0.12406,0.25304,-0.34175,-0.79885,-0.15534,-0.068393,0.033814,-0.080231,0.50792,0.4635,-1.421,0.57447,0.56919,0.18093,-0.049046,2.1589,0.88583,-0.17171,-0.092273,0.22481,-0.41791,-0.41544,0.25775,-0.30904,0.22299,-0.56476,0.14426,0.24931,-0.56481,-0.26864,0.18184,0.40901,-0.045718,0.53377,-0.47475
scottish,-0.78329,0.29445,-1.5008,-0.51263,0.066356,1.0179,-1.2129,0.53788,-0.52092,-0.75627,0.50349,0.43621,0.19547,-0.10488,-0.5366,0.16819,1.0606,-0.22524,-1.3939,0.0788,0.32848,0.52686,-0.11629,0.87185,-0.63457,-0.77382,-0.68184,-0.69467,-0.96053,1.1473,1.9307,-0.22833,-0.11385,0.17957,1.007,0.36373,0.14211,-0.30235,0.20733,-0.98311,0.78252,-0.079657,-0.42923,0.1841,-0.44298,0.9984,-0.7802,0.19655,0.57465,-1.0404
factors,0.37754,0.18419,0.037905,0.2851,0.3814,1.0764,0.86291,-0.24697,0.58796,0.46993,0.69826,0.26163,-0.30614,-0.13744,0.02507,0.54575,-0.038159,-1.0707,0.38647,-0.79382,0.052815,-0.962,0.51379,-0.032867,0.23003,-0.49576,-0.74026,-0.65285,0.69603,1.1597,2.8207,0.72579,0.9307,-1.9105,0.71637,-0.15825,-0.53514,0.13661,0.15641,0.63162,-1.3304,-0.029409,0.14871,0.65704,0.47708,-0.17861,0.60041,0.88246,0.76822,0.44842
gates,0.87905,0.59727,1.0224,0.11752,0.39602,-0.96573,-0.30582,-0.23948,-0.055095,-0.81007,-1.1208,0.28619,-0.70555,-0.18418,-0.087045,0.58106,0.17432,0.14088,0.015831,-0.61411,0.65692,0.24592,-0.44034,-0.70791,0.36911,-1.3499,0.58628,0.47493,-0.4351,-0.44723,1.7794,-0.33089,0.059387,-0.32728,-0.0045121,-0.14122,0.45681,0.17836,-0.71922,0.19684,0.15168,0.38728,-0.22849,0.11049,0.45461,0.1971,-0.26286,-0.48765,-0.74929,0.10894
discovery,1.7891,0.72459,0.029113,0.70406,0.30333,0.42272,-0.95182,0.029555,1.4737,0.33103,0.46865,0.16461,-0.22038,0.68406,0.52647,0.23448,-0.20639,-0.12648,-1.3836,0.19128,0.50999,0.18876,0.1126,-0.69536,0.76501,-1.0254,-0.80714,0.11904,0.29655,0.26648,1.7133,-0.93553,-0.52867,-1.066,-0.10948,-0.13589,0.23581,0.45143,0.10956,0.17124,0.16184,-0.52705,-0.024358,-0.03849,0.24203,0.32226,0.36295,0.4317,-0.29126,-0.39696
secondary,-0.25007,1.1876,-0.058583,-0.57288,-0.28338,0.49245,-0.14178,-0.3486,-0.042701,-0.24836,0.31224,0.16079,0.47593,-0.40257,-1.0918,0.42714,-0.14662,0.52234,-0.29838,0.44138,0.1273,-0.50731,0.093684,0.6007,-0.36279,-0.39189,0.46365,-0.40366,-0.41366,-0.078491,2.7981,0.23726,0.72572,-1.3932,1.4568,0.71344,0.63645,-0.05939,0.32058,0.23833,-0.55121,-0.55654,-0.31806,0.58393,-0.08342,0.1804,0.55296,0.14622,0.64795,0.20747
throw,-1.3817,-0.25917,0.5799,0.048659,0.82929,0.25555,-0.068836,0.66607,-0.47363,0.35725,-0.52107,0.070964,-0.4013,0.65655,0.62329,0.029971,1.1263,-0.36228,-0.89562,-1.1272,-0.060571,-0.14583,0.26473,-0.52034,0.77264,-1.5359,0.4276,0.039617,1.2894,-1.5199,2.0242,0.62732,-0.75947,0.57606,-0.090925,0.46994,0.35131,0.34163,0.41969,0.10065,-0.36956,0.45086,-0.18452,0.85489,0.045205,-0.33172,0.50232,-0.16908,0.1854,-0.38577
sharply,-0.34411,-1.1243,0.56112,-0.85382,-0.082236,0.23612,-0.17791,-0.80127,-0.2502,0.083882,-0.064719,-0.78313,-0.315,-0.29628,-0.058452,0.60357,-1.0127,-1.3719,-0.000845,-0.66783,0.76387,-0.20251,0.35552,-0.89121,0.067238,-1.353,0.69116,0.96288,-0.093883,0.98214,2.6712,0.063687,1.3989,-0.12075,-0.24984,-1.5568,-0.81034,0.12335,-0.84016,-0.057078,-1.0626,0.46615,0.69907,-0.31006,0.13845,-0.40397,0.16281,0.48622,0.063764,-0.32835
repeated,0.44172,-0.047164,-0.29208,0.048958,-0.88819,0.56126,0.47663,0.79169,-0.41586,0.18091,-0.58442,-0.028311,-0.62642,-0.58735,0.56269,-0.21765,-0.76047,-0.89893,-0.092904,-0.32436,0.10494,0.21273,0.58614,-0.68305,0.57223,-1.4516,-0.017698,0.20984,0.091342,0.1654,2.2809,0.10511,-0.073633,-0.59322,-0.17782,0.064771,0.6337,-0.473,-1.2269,0.35158,-0.065855,0.34916,-0.44871,-0.049727,0.67441,-0.29377,-0.056841,1.2502,-0.39288,-0.29351
cook,-0.13943,0.017151,-0.93222,-0.27535,0.64995,0.30881,-0.79803,0.59895,-0.065135,-0.86294,-0.54042,0.85057,0.74355,0.32445,0.29037,0.31137,0.68033,-0.085033,-0.59788,-0.50544,0.8221,0.65098,1.4318,0.52939,0.40459,-0.68731,0.72354,0.12207,0.41192,0.049776,2.0408,-0.27222,-0.347,0.40657,0.28294,0.18117,-0.3758,0.81424,1.1397,-0.467,0.67849,0.77155,0.089114,-0.2941,0.18816,1.186,-0.063463,-0.45469,-0.010657,1.074
educational,-0.2538,0.83697,-0.48582,-0.38432,-0.097568,0.040352,-0.61311,-1.5284,0.84439,0.37337,-0.050363,-0.16273,0.3797,-0.21809,-0.69422,-0.44493,0.18699,0.74544,0.98293,0.48829,0.95227,0.64431,-0.62919,0.39432,-0.023011,-0.43294,-0.41775,-1.2952,-0.7987,-0.037102,3.0811,0.6976,-0.080291,-1.5444,-0.22616,0.60988,-0.29439,0.56189,-0.16236,0.23779,-0.024235,-0.75825,-0.043757,0.60127,-0.55903,0.016179,-0.17982,0.90911,-0.06886,0.69734
coffee,-0.54015,-0.29931,-0.67591,0.15784,0.90241,-0.89567,-1.1267,-0.69013,0.7116,0.71231,0.11031,-0.37268,0.93846,-0.42899,1.0807,0.43785,-0.38785,0.65528,0.34501,-1.3793,1.114,-0.20227,0.53612,0.67394,-0.52717,-0.30703,-0.14833,0.78579,0.84364,0.56468,2.1954,-0.097544,-0.41744,1.0296,0.083024,-0.1552,-1.1257,0.74416,1.1534,0.24415,0.057113,0.63826,-0.35989,-0.031659,0.88827,0.78731,-0.47028,-0.69737,0.12029,-0.41486
speculation,0.75724,-0.12192,0.095593,0.24957,-0.26401,0.060474,-0.61334,0.39286,-0.92698,0.78975,-0.3069,0.3106,-0.88257,-0.64802,0.89512,0.7963,-0.37486,-0.67068,-0.67493,-0.51803,0.83325,-0.11252,0.05345,-0.58057,0.055921,-1.7165,0.50794,0.69796,0.35826,1.4109,1.9833,0.032089,0.34217,-0.49684,-0.39379,-0.87858,-1.1649,-0.41067,-0.29235,-0.81085,-0.099428,0.30186,-0.8292,0.54241,0.9156,-0.24034,-0.026434,1.251,0.50066,-0.59503
wear,-0.99413,0.46723,-0.87573,-0.80675,0.32698,0.030268,-0.066121,-0.61587,-0.11253,-0.90832,0.91768,0.042636,0.21563,-0.1435,0.20883,1.2273,-0.77419,-0.1812,0.030449,-1.7111,-0.71549,0.27808,0.043291,0.1361,-1.148,-1.242,-1.3799,0.58893,0.57682,-1.3511,1.9788,1.6118,-0.6159,0.0035048,0.41403,0.70889,0.80332,-0.0091498,-0.70913,-0.21318,0.15303,0.33426,0.39814,0.58875,0.95746,-0.97506,0.15358,-0.98251,-0.42479,0.19351
tourist,0.97263,1.0474,-0.25339,0.50992,-0.079486,-0.87991,-1.5079,-0.22672,1.08,0.048978,0.018205,-0.70902,0.9513,0.26561,0.72587,0.16435,0.43399,0.15015,-0.5252,0.39367,0.71189,-0.018511,-1.4629,1.0692,0.33531,-0.99202,-0.36039,0.14279,0.47913,0.2413,2.2199,0.69557,0.65129,0.074741,0.48242,0.48047,-0.18957,-0.22236,-0.9266,0.42077,-0.81675,0.70776,1.1882,-0.32197,0.12777,-0.79299,-0.78859,-0.26432,1.4907,-0.63973
owns,0.52787,0.71659,0.57803,1.4358,0.67906,0.34864,-1.8396,-0.84372,0.21092,0.083798,0.21832,-0.021111,-0.26904,-0.31664,0.23747,0.36421,0.06749,1.1726,-0.30573,0.014155,0.65867,0.43767,-0.73674,0.50362,-1.1056,-0.6005,-0.62712,-0.00015785,0.0094537,-0.42127,1.716,-0.13768,0.62317,0.81651,0.17916,-0.79742,-0.64182,0.44582,0.63367,-0.044291,0.81893,-0.016213,0.4148,0.4008,-0.97651,0.090578,-1.7383,-0.42716,-0.13132,0.30526
formally,0.61056,-0.28596,-0.46272,-0.065949,0.4534,0.27596,-0.22082,0.37918,-0.65036,-0.87845,0.71569,0.20677,-0.093979,-0.14579,0.58652,0.62924,-0.68625,-0.2406,0.36691,0.46095,0.52548,-0.36167,0.39316,-0.057115,-0.51672,-1.7771,0.72751,-0.13996,-0.9529,-0.14545,1.9136,-0.60175,-1.7313,-0.61795,-0.025522,-0.84952,0.94728,0.13991,-1.0279,-0.27858,-0.31828,-0.93298,-0.14748,-0.46769,-0.61286,0.026391,-1.0126,0.097331,-0.070455,-0.33034
cool,-0.65575,0.45659,-0.16748,-0.58345,-0.23073,-0.78348,-0.23166,-0.022452,-0.57968,0.526,-0.2214,0.17614,0.46513,0.79142,0.017403,1.0879,0.24418,0.27523,-0.26452,-1.0389,0.014045,0.68459,0.98151,0.21561,0.36278,-0.51819,-0.40552,1.349,1.5399,0.60541,2.6604,0.074535,-0.076292,0.12501,-0.026268,0.16843,-0.41844,0.44505,0.25033,-1.1557,0.24575,0.41847,-0.10633,-0.28433,0.51215,0.51371,0.53004,-0.889,0.054744,0.78793
heritage,-0.36344,1.1691,-1.0041,0.46722,0.56243,-0.18086,-1.4175,-0.72645,0.61499,-0.6066,0.16354,-0.038164,0.9027,-0.54823,-0.42197,0.028926,0.82868,0.14116,-9.4151e-05,0.39213,0.18932,-0.1528,-1.329,-0.076394,0.2504,-0.74379,-1.6543,-0.51171,-0.31186,-0.30186,2.083,-0.24974,0.017228,-0.66011,-0.20752,0.14588,-0.16566,-0.2107,-0.38049,0.18579,0.08607,-0.91596,0.42344,-0.034631,-0.5542,0.73605,-0.92304,0.23536,0.21987,-0.88245
